CustomerID_norm,FirstOrderDate,LastOrderDate,TotalOrders,TotalRevenue,AOV,RecencyDays,RepeatFlag,ChurnFlag,LastChannel,Segment (VIP/Loyal/At Risk/Lost)
KH0009562,02/07/2025,28/11/2025,4,8316000,2079000,143,1,0,Nowzone,Loyal
KH0009563,06/07/2025,06/07/2025,1,3880000,3880000,288,0,0,Website,Loyal
KH0009564,05/07/2025,05/07/2025,1,10300000,10300000,289,0,0,Nowzone,Loyal
KH0009565,08/07/2025,08/07/2025,1,880000,880000,286,0,0,Website,Loyal
KH0009566,07/07/2025,07/07/2025,1,2500000,2500000,287,0,0,Website,Loyal
KH0009567,08/07/2025,08/07/2025,1,1080000,1080000,286,0,0,Event,Loyal
KH0009568,08/07/2025,08/07/2025,1,1280000,1280000,286,0,0,Event,Loyal
KH0009570,08/07/2025,08/07/2025,1,688000,688000,286,0,0,Event,Loyal
KH0009571,09/07/2025,09/07/2025,1,4800000,4800000,285,0,0,Zalo,Loyal
KH0009572,09/07/2025,11/11/2025,2,12262000,6131000,160,1,0,Nowzone,Loyal
KH0009573,14/07/2025,06/08/2025,3,6340000,2113333.333,257,1,0,Zalo,Loyal
KH0009574,12/07/2025,12/07/2025,1,1600000,1600000,282,0,0,Zalo,Loyal
KH0009575,11/07/2025,11/11/2025,4,7820400,1955100,160,1,0,Zalo,Loyal
KH0009576,14/07/2025,10/10/2025,2,2288000,1144000,192,1,0,Zalo,Loyal
KH0009577,14/07/2025,15/07/2025,2,2038000,1019000,279,1,0,Zalo,Loyal
KH0009578,14/07/2025,14/07/2025,1,1960000,1960000,280,0,0,Zalo,Loyal
KH0009579,12/07/2025,12/07/2025,1,1238000,1238000,282,0,0,Nowzone,Loyal
KH0009580,13/07/2025,13/07/2025,1,3360000,3360000,281,0,0,Nowzone,Loyal
KH0009581,13/07/2025,11/03/2026,2,12519200,6259600,40,1,0,Nowzone,Loyal
KH0009582,14/07/2025,05/11/2025,4,8390000,2097500,166,1,0,Zalo,Loyal
KH0009583,01/10/2025,01/10/2025,1,1090000,1090000,201,0,0,Facebook,Loyal
KH0009584,15/07/2025,15/07/2025,1,1936000,1936000,279,0,0,Zalo,Loyal
KH0009585,15/07/2025,15/07/2025,1,5500000,5500000,279,0,0,Nowzone,Loyal
KH0009586,18/07/2025,18/07/2025,1,750000,750000,276,0,0,Zalo,Loyal
KH0009587,21/07/2025,21/07/2025,1,1350000,1350000,273,0,0,Website,Loyal
KH0009588,17/07/2025,22/01/2026,2,3550000,1775000,88,1,0,Nowzone,Loyal
KH0009589,21/07/2025,21/07/2025,1,368000,368000,273,0,0,Website,Loyal
KH0009590,18/07/2025,03/11/2025,3,11329100,3776366.667,168,1,0,Nowzone,Loyal
KH0009591,19/07/2025,19/07/2025,1,1180000,1180000,275,0,0,Nowzone,Loyal
KH0009592,19/07/2025,25/07/2025,2,24543000,12271500,269,1,0,Nowzone,Loyal
KH0009593,21/07/2025,21/07/2025,1,730400,730400,273,0,0,Shopee,Loyal
KH0009594,31/07/2025,31/07/2025,1,1350000,1350000,263,0,0,Zalo,Loyal
KH0009595,21/07/2025,21/07/2025,1,450000,450000,273,0,0,Nowzone,Loyal
KH0009596,31/07/2025,31/07/2025,1,10180000,10180000,263,0,0,Facebook,Loyal
KH0009597,23/07/2025,25/12/2025,2,4524000,2262000,116,1,0,Nowzone,Loyal
KH0009598,24/07/2025,24/07/2025,1,2440000,2440000,270,0,0,Nowzone,Loyal
KH0009599,31/07/2025,31/07/2025,1,1080000,1080000,263,0,0,Website,Loyal
KH0009600,25/07/2025,25/07/2025,1,2180000,2180000,269,0,0,Nowzone,Loyal
KH0009601,25/07/2025,25/07/2025,1,1926000,1926000,269,0,0,Nowzone,Loyal
KH0009602,29/07/2025,31/07/2025,2,6960000,3480000,263,1,0,Website,Loyal
KH0009603,27/07/2025,27/07/2025,1,4990000,4990000,267,0,0,Nowzone,Loyal
KH0009604,31/07/2025,31/07/2025,1,700000,700000,263,0,0,Website,Loyal
KH0009605,31/07/2025,31/07/2025,1,6480000,6480000,263,0,0,Lazada,Loyal
KH0009606,30/07/2025,30/07/2025,1,3070000,3070000,264,0,0,Nowzone,Loyal
KH0009607,31/07/2025,31/07/2025,1,620000,620000,263,0,0,Zalo,Loyal
KH0009608,04/08/2025,26/08/2025,4,27243224,6810806,237,1,0,Zalo,Loyal
KH0009609,02/08/2025,02/08/2025,1,2560000,2560000,261,0,0,Nowzone,Loyal
KH0009610,02/08/2025,02/08/2025,1,2786000,2786000,261,0,0,Nowzone,Loyal
KH0009611,02/08/2025,02/08/2025,1,3000000,3000000,261,0,0,Nowzone,Loyal
KH0009612,03/08/2025,03/08/2025,1,1168000,1168000,260,0,0,Nowzone,Loyal
KH0009613,06/08/2025,06/08/2025,1,1180000,1180000,257,0,0,Facebook,Loyal
KH0009614,07/08/2025,12/08/2025,2,1980000,990000,251,1,0,Nowzone,Loyal
KH0009615,07/08/2025,07/08/2025,1,3200000,3200000,256,0,0,Nowzone,Loyal
KH0009616,08/08/2025,19/08/2025,2,3408560,1704280,244,1,0,Takashimaya,Loyal
KH0009617,08/08/2025,08/08/2025,1,4416000,4416000,255,0,0,Takashimaya,Loyal
KH0009618,08/08/2025,26/08/2025,2,6809971,3404985.5,237,1,0,Takashimaya,Loyal
KH000962,15/04/2026,15/04/2026,1,800000,800000,5,0,0,Takashimaya,Loyal
KH0009620,08/08/2025,08/08/2025,1,450000,450000,255,0,0,Takashimaya,Loyal
KH0009621,08/08/2025,08/08/2025,1,4680960,4680960,255,0,0,Takashimaya,Loyal
KH0009622,11/08/2025,11/08/2025,1,13470000,13470000,252,0,0,Zalo,Loyal
KH0009623,09/08/2025,09/08/2025,1,1380000,1380000,254,0,0,Takashimaya,Loyal
KH0009624,09/08/2025,06/12/2025,4,17930500,4482625,135,1,0,Takashimaya,Loyal
KH0009625,09/08/2025,09/08/2025,1,1177600,1177600,254,0,0,Takashimaya,Loyal
KH0009626,09/08/2025,09/08/2025,1,993600,993600,254,0,0,Takashimaya,Loyal
KH0009627,13/08/2025,13/08/2025,1,4950000,4950000,250,0,0,Zalo,Loyal
KH0009629,09/08/2025,06/03/2026,21,108665380,5174541.905,45,1,0,Takashimaya,VIP
KH0009630,10/08/2025,10/08/2025,1,8276320,8276320,253,0,0,Takashimaya,Loyal
KH0009631,10/08/2025,10/08/2025,1,2750800,2750800,253,0,0,Takashimaya,Loyal
KH0009632,10/08/2025,10/08/2025,1,1067200,1067200,253,0,0,Takashimaya,Loyal
KH0009633,10/08/2025,10/08/2025,1,1080000,1080000,253,0,0,Nowzone,Loyal
KH0009634,10/08/2025,17/08/2025,3,10093600,3364533.333,246,1,0,Takashimaya,Loyal
KH0009635,10/08/2025,15/11/2025,4,17022780,4255695,156,1,0,Takashimaya,Loyal
KH0009636,10/08/2025,10/08/2025,1,809600,809600,253,0,0,Takashimaya,Loyal
KH0009639,13/08/2025,13/08/2025,1,1080000,1080000,250,0,0,Zalo,Loyal
KH0009640,11/08/2025,11/08/2025,1,450000,450000,252,0,0,Takashimaya,Loyal
KH0009641,11/08/2025,11/08/2025,1,257600,257600,252,0,0,Takashimaya,Loyal
KH0009642,13/08/2025,13/08/2025,1,938000,938000,250,0,0,Zalo,Loyal
KH0009643,16/08/2025,16/08/2025,1,1250000,1250000,247,0,0,Website,Loyal
KH0009644,12/08/2025,12/08/2025,1,1330000,1330000,251,0,0,Nowzone,Loyal
KH0009645,12/08/2025,12/08/2025,1,1453600,1453600,251,0,0,Takashimaya,Loyal
KH0009646,13/08/2025,13/08/2025,1,1080000,1080000,250,0,0,Takashimaya,Loyal
KH0009648,13/08/2025,27/11/2025,3,3025000,1008333.333,144,1,0,Takashimaya,Loyal
KH0009649,19/08/2025,19/08/2025,1,6887037,6887037,244,0,0,Zalo,Loyal
KH0009650,15/08/2025,06/10/2025,3,13458600,4486200,196,1,0,Takashimaya,Loyal
KH0009651,15/08/2025,15/08/2025,2,12500000,6250000,248,1,0,Takashimaya,Loyal
KH0009652,15/08/2025,15/08/2025,1,6108000,6108000,248,0,0,Takashimaya,Loyal
KH0009653,15/08/2025,15/08/2025,1,938000,938000,248,0,0,Takashimaya,Loyal
KH0009654,15/08/2025,20/09/2025,2,2084400,1042200,212,1,0,Takashimaya,Loyal
KH0009655,16/08/2025,16/08/2025,1,1260000,1260000,247,0,0,Nowzone,Loyal
KH0009656,16/08/2025,16/08/2025,1,838000,838000,247,0,0,Takashimaya,Loyal
KH0009657,16/08/2025,23/09/2025,2,4216000,2108000,209,1,0,Takashimaya,Loyal
KH0009658,16/08/2025,16/08/2025,1,650000,650000,247,0,0,Takashimaya,Loyal
KH0009659,17/08/2025,17/08/2025,1,6960000,6960000,246,0,0,Takashimaya,Loyal
KH000966,17/04/2026,17/04/2026,1,5500000,5500000,3,0,0,Nowzone,Loyal
KH0009660,17/08/2025,17/08/2025,1,2670000,2670000,246,0,0,Takashimaya,Loyal
KH0009661,17/08/2025,14/04/2026,8,125358000,15669750,6,1,0,Takashimaya,VIP
KH0009662,17/08/2025,17/08/2025,1,5680000,5680000,246,0,0,Takashimaya,Loyal
KH0009663,17/08/2025,17/08/2025,1,1980000,1980000,246,0,0,Takashimaya,Loyal
KH0009664,17/08/2025,19/08/2025,2,9480000,4740000,244,1,0,Takashimaya,Loyal
KH0009666,18/08/2025,18/08/2025,1,3968000,3968000,245,0,0,Takashimaya,Loyal
KH0009667,18/08/2025,18/08/2025,1,6808000,6808000,245,0,0,Takashimaya,Loyal
KH0009668,19/08/2025,26/11/2025,2,3616563,1808281.5,145,1,0,Zalo,Loyal
KH0009669,19/08/2025,19/03/2026,2,1875437,937718.5,32,1,0,Facebook,Loyal
KH0009672,20/08/2025,30/08/2025,3,4481000,1493666.667,233,1,0,Takashimaya,Loyal
KH0009674,20/08/2025,13/09/2025,2,1980000,990000,219,1,0,Takashimaya,Loyal
KH0009675,26/08/2025,16/12/2025,5,8627800,1725560,125,1,0,Website,Loyal
KH0009676,21/08/2025,21/08/2025,1,650000,650000,242,0,0,Takashimaya,Loyal
KH0009677,21/08/2025,21/08/2025,1,6720000,6720000,242,0,0,Takashimaya,Loyal
KH0009678,26/08/2025,26/08/2025,1,1000000,1000000,237,0,0,Internal,Loyal
KH0009679,21/08/2025,21/08/2025,1,2956000,2956000,242,0,0,Takashimaya,Loyal
KH000968,17/04/2026,17/04/2026,1,8126000,8126000,3,0,0,Takashimaya,Loyal
KH0009680,22/08/2025,22/08/2025,1,3000000,3000000,241,0,0,Takashimaya,Loyal
KH0009681,22/08/2025,22/08/2025,1,3091200,3091200,241,0,0,Takashimaya,Loyal
KH0009682,23/08/2025,23/08/2025,1,280000,280000,240,0,0,Takashimaya,Loyal
KH0009683,23/08/2025,23/08/2025,1,3300000,3300000,240,0,0,Takashimaya,Loyal
KH0009684,23/08/2025,23/08/2025,1,1760000,1760000,240,0,0,Takashimaya,Loyal
KH0009685,23/08/2025,23/08/2025,1,2005600,2005600,240,0,0,Takashimaya,Loyal
KH0009686,23/08/2025,29/09/2025,3,3226000,1075333.333,203,1,0,Takashimaya,Loyal
KH0009687,23/08/2025,23/08/2025,1,1338000,1338000,240,0,0,Takashimaya,Loyal
KH0009688,24/08/2025,24/08/2025,1,3600000,3600000,239,0,0,Takashimaya,Loyal
KH0009689,24/08/2025,24/08/2025,1,1680000,1680000,239,0,0,Nowzone,Loyal
KH000969,18/04/2026,18/04/2026,1,1080000,1080000,2,0,0,Nowzone,Loyal
KH0009690,24/08/2025,24/08/2025,1,3091200,3091200,239,0,0,Takashimaya,Loyal
KH0009691,24/08/2025,24/08/2025,1,1350000,1350000,239,0,0,Takashimaya,Loyal
KH0009692,24/08/2025,24/08/2025,1,688000,688000,239,0,0,Takashimaya,Loyal
KH0009693,24/08/2025,24/08/2025,1,880000,880000,239,0,0,Takashimaya,Loyal
KH0009694,26/08/2025,26/08/2025,1,5381120,5381120,237,0,0,Event,Loyal
KH0009695,25/08/2025,25/08/2025,1,1090000,1090000,238,0,0,Takashimaya,Loyal
KH0009696,25/08/2025,25/08/2025,1,1350000,1350000,238,0,0,Takashimaya,Loyal
KH0009697,26/08/2025,26/08/2025,1,1740741,1740741,237,0,0,Lazada,Loyal
KH0009698,26/08/2025,29/11/2025,2,16988500,8494250,142,1,0,Takashimaya,Loyal
KH0009699,26/08/2025,26/08/2025,1,259259,259259,237,0,0,Website,Loyal
KH000970,18/04/2026,18/04/2026,1,4380000,4380000,2,0,0,Nowzone,Loyal
KH0009700,26/08/2025,27/08/2025,2,2977407,1488703.5,236,1,0,Website,Loyal
KH0009701,26/08/2025,31/01/2026,2,1275704,637852,79,1,0,Tiki,Loyal
KH0009702,26/08/2025,26/08/2025,1,688000,688000,237,0,0,Event,Loyal
KH0009703,26/08/2025,26/08/2025,1,1180000,1180000,237,0,0,Event,Loyal
KH0009704,26/08/2025,26/08/2025,1,688000,688000,237,0,0,Event,Loyal
KH0009705,26/08/2025,26/08/2025,1,368000,368000,237,0,0,Event,Loyal
KH0009706,26/08/2025,26/08/2025,1,1188000,1188000,237,0,0,Event,Loyal
KH0009707,27/08/2025,27/08/2025,1,1350000,1350000,236,0,0,Event,Loyal
KH0009708,27/08/2025,27/08/2025,1,968000,968000,236,0,0,Event,Loyal
KH0009709,26/08/2025,26/08/2025,1,688000,688000,237,0,0,Event,Loyal
KH000971,19/04/2026,19/04/2026,1,1840000,1840000,1,0,0,Takashimaya,Loyal
KH0009710,26/08/2025,26/08/2025,1,1680000,1680000,237,0,0,Event,Loyal
KH0009711,26/08/2025,26/08/2025,1,990000,990000,237,0,0,Event,Loyal
KH0009712,26/08/2025,26/08/2025,1,1680000,1680000,237,0,0,Event,Loyal
KH0009713,26/08/2025,26/08/2025,1,368000,368000,237,0,0,Event,Loyal
KH0009714,27/08/2025,27/08/2025,1,558000,558000,236,0,0,Event,Loyal
KH0009715,26/08/2025,26/08/2025,1,1680000,1680000,237,0,0,Event,Loyal
KH0009716,26/08/2025,26/08/2025,1,838000,838000,237,0,0,Event,Loyal
KH0009717,26/08/2025,27/08/2025,2,3360000,1680000,236,1,0,Event,Loyal
KH0009718,26/08/2025,26/08/2025,1,688000,688000,237,0,0,Event,Loyal
KH0009719,27/08/2025,27/08/2025,1,280000,280000,236,0,0,Event,Loyal
KH000972,19/04/2026,19/04/2026,1,5680000,5680000,1,0,0,Takashimaya,Loyal
KH0009720,26/08/2025,26/08/2025,1,1376000,1376000,237,0,0,Event,Loyal
KH0009721,26/08/2025,26/08/2025,1,688000,688000,237,0,0,Event,Loyal
KH0009722,26/08/2025,26/08/2025,1,1960000,1960000,237,0,0,Takashimaya,Loyal
KH0009723,27/08/2025,27/08/2025,1,1276200,1276200,236,0,0,Event,Loyal
KH0009724,26/08/2025,02/09/2025,2,2196000,1098000,230,1,0,Takashimaya,Loyal
KH0009725,27/08/2025,27/08/2025,1,830000,830000,236,0,0,Facebook,Loyal
KH0009726,30/08/2025,14/12/2025,2,15200000,7600000,127,1,0,Takashimaya,Loyal
KH0009727,30/08/2025,30/08/2025,1,368000,368000,233,0,0,Takashimaya,Loyal
KH0009728,30/08/2025,10/02/2026,2,1828000,914000,69,1,0,Takashimaya,Loyal
KH0009729,30/08/2025,30/08/2025,1,1002800,1002800,233,0,0,Takashimaya,Loyal
KH000973,19/04/2026,19/04/2026,1,880000,880000,1,0,0,Takashimaya,Loyal
KH0009730,31/08/2025,31/08/2025,1,3150000,3150000,232,0,0,Takashimaya,Loyal
KH0009731,31/08/2025,20/09/2025,3,24942400,8314133.333,212,1,0,Nowzone,Loyal
KH0009732,01/09/2025,01/09/2025,1,5262400,5262400,231,0,0,Takashimaya,Loyal
KH0009733,01/09/2025,01/09/2025,1,1180000,1180000,231,0,0,Takashimaya,Loyal
KH0009734,01/09/2025,01/09/2025,1,1680000,1680000,231,0,0,Takashimaya,Loyal
KH0009735,01/09/2025,01/09/2025,1,4447280,4447280,231,0,0,Takashimaya,Loyal
KH0009736,01/09/2025,01/09/2025,1,6716000,6716000,231,0,0,Takashimaya,Loyal
KH0009737,01/09/2025,01/09/2025,1,990000,990000,231,0,0,Takashimaya,Loyal
KH0009738,02/09/2025,14/11/2025,2,2103100,1051550,157,1,0,Takashimaya,Loyal
KH0009739,02/09/2025,02/09/2025,1,1680000,1680000,230,0,0,Takashimaya,Loyal
KH0009740,02/09/2025,18/04/2026,5,25027200,5005440,2,1,0,Nowzone,VIP
KH0009741,02/09/2025,02/09/2025,1,280000,280000,230,0,0,Nowzone,Loyal
KH0009742,05/09/2025,05/09/2025,1,1481481,1481481,227,0,0,Website,Loyal
KH0009743,04/09/2025,04/09/2025,1,868519,868519,228,0,0,Website,Loyal
KH0009744,03/09/2025,03/09/2025,1,1080000,1080000,229,0,0,Takashimaya,Loyal
KH0009745,30/03/2026,04/04/2026,3,4859000,1619666.667,16,1,0,Nowzone,Loyal
KH0009746,04/09/2025,04/09/2025,1,1080000,1080000,228,0,0,Takashimaya,Loyal
KH0009747,05/09/2025,05/09/2025,1,628000,628000,227,0,0,Takashimaya,Loyal
KH0009748,08/09/2025,08/09/2025,1,2777778,2777778,224,0,0,Internal,Loyal
KH0009749,05/09/2025,25/11/2025,2,8310800,4155400,146,1,0,Takashimaya,Loyal
KH0009750,06/09/2025,06/09/2025,1,1680000,1680000,226,0,0,Takashimaya,Loyal
KH0009751,07/09/2025,07/09/2025,1,3091200,3091200,225,0,0,Takashimaya,Loyal
KH0009752,07/09/2025,07/09/2025,1,1350000,1350000,225,0,0,Takashimaya,Loyal
KH0009753,07/09/2025,07/09/2025,1,968000,968000,225,0,0,Nowzone,Loyal
KH0009754,07/09/2025,07/09/2025,1,880000,880000,225,0,0,Takashimaya,Loyal
KH0009755,09/09/2025,09/09/2025,1,1748148,1748148,223,0,0,Zalo,Loyal
KH0009756,08/09/2025,10/09/2025,2,6926000,3463000,222,1,0,Facebook,Loyal
KH0009757,08/09/2025,08/09/2025,1,1994560,1994560,224,0,0,Takashimaya,Loyal
KH0009758,10/09/2025,10/09/2025,1,650000,650000,222,0,0,Website,Loyal
KH0009760,09/09/2025,09/09/2025,1,1472000,1472000,223,0,0,Shopee,Loyal
KH0009761,09/09/2025,14/09/2025,2,8372000,4186000,218,1,0,Takashimaya,Loyal
KH0009762,10/09/2025,10/09/2025,1,1350000,1350000,222,0,0,Takashimaya,Loyal
KH0009763,11/09/2025,11/09/2025,1,1388889,1388889,221,0,0,Zalo,Loyal
KH0009764,10/09/2025,25/10/2025,2,15877000,7938500,177,1,0,Takashimaya,Loyal
KH0009766,11/09/2025,19/10/2025,2,6338000,3169000,183,1,0,Takashimaya,Loyal
KH0009767,12/09/2025,12/09/2025,1,4118000,4118000,220,0,0,Nowzone,Loyal
KH0009768,16/09/2025,16/09/2025,1,2685185,2685185,216,0,0,Facebook,Loyal
KH0009769,12/09/2025,12/09/2025,1,3600000,3600000,220,0,0,Takashimaya,Loyal
KH0009770,12/09/2025,12/09/2025,1,2180000,2180000,220,0,0,Takashimaya,Loyal
KH0009771,12/09/2025,12/09/2025,1,1090000,1090000,220,0,0,Takashimaya,Loyal
KH0009772,12/09/2025,12/09/2025,1,1090000,1090000,220,0,0,Takashimaya,Loyal
KH0009773,13/09/2025,13/09/2025,1,1680000,1680000,219,0,0,Takashimaya,Loyal
KH0009774,13/09/2025,13/09/2025,1,680000,680000,219,0,0,Takashimaya,Loyal
KH0009775,13/09/2025,13/09/2025,1,1778000,1778000,219,0,0,Nowzone,Loyal
KH0009776,13/09/2025,13/09/2025,1,1680000,1680000,219,0,0,Takashimaya,Loyal
KH0009777,13/09/2025,11/04/2026,2,3930000,1965000,9,1,0,Takashimaya,Loyal
KH0009778,13/09/2025,13/09/2025,1,1350000,1350000,219,0,0,Takashimaya,Loyal
KH0009779,16/09/2025,16/09/2025,1,1180000,1180000,216,0,0,Zalo,Loyal
KH0009780,15/09/2025,15/09/2025,1,1680000,1680000,217,0,0,Takashimaya,Loyal
KH0009781,15/09/2025,15/09/2025,1,2990000,2990000,217,0,0,Takashimaya,Loyal
KH0009782,16/09/2025,16/09/2025,1,12400000,12400000,216,0,0,Zalo,Loyal
KH0009783,16/09/2025,16/09/2025,1,1008333,1008333,216,0,0,Tiki,Loyal
KH0009784,16/09/2025,16/09/2025,1,4184000,4184000,216,0,0,Takashimaya,Loyal
KH0009785,16/09/2025,16/09/2025,1,3336000,3336000,216,0,0,Takashimaya,Loyal
KH0009786,16/09/2025,18/09/2025,2,3460000,1730000,214,1,0,Zalo,Loyal
KH0009787,17/09/2025,17/09/2025,1,880000,880000,215,0,0,Takashimaya,Loyal
KH0009788,21/09/2025,21/09/2025,1,637037,637037,211,0,0,Zalo,Loyal
KH0009790,21/09/2025,21/09/2025,1,1555556,1555556,211,0,0,Zalo,Loyal
KH0009791,18/09/2025,18/09/2025,1,2560000,2560000,214,0,0,Takashimaya,Loyal
KH0009793,19/09/2025,19/09/2025,1,1646400,1646400,213,0,0,Takashimaya,Loyal
KH0009794,19/09/2025,19/09/2025,1,6232800,6232800,213,0,0,Takashimaya,Loyal
KH0009795,19/09/2025,19/09/2025,1,3528000,3528000,213,0,0,Nowzone,Loyal
KH0009796,20/09/2025,23/03/2026,2,7988000,3994000,28,1,0,Takashimaya,Loyal
KH0009797,20/09/2025,20/09/2025,1,8556000,8556000,212,0,0,Nowzone,Loyal
KH0009798,20/09/2025,20/09/2025,1,1915800,1915800,212,0,0,Nowzone,Loyal
KH0009799,23/09/2025,23/09/2025,1,1350000,1350000,209,0,0,Zalo,Loyal
KH0009800,20/09/2025,20/09/2025,1,1680000,1680000,212,0,0,Takashimaya,Loyal
KH0009801,20/09/2025,20/09/2025,1,6900000,6900000,212,0,0,Takashimaya,Loyal
KH0009802,21/09/2025,21/09/2025,1,1680000,1680000,211,0,0,Takashimaya,Loyal
KH0009803,21/09/2025,03/12/2025,2,7618000,3809000,138,1,0,Nowzone,Loyal
KH0009804,23/09/2025,23/09/2025,1,1296296,1296296,209,0,0,Website,Loyal
KH0009805,23/09/2025,23/09/2025,1,2018519,2018519,209,0,0,Zalo,Loyal
KH0009806,22/09/2025,22/09/2025,1,1068200,1068200,210,0,0,Takashimaya,Loyal
KH0009807,26/09/2025,26/09/2025,1,416667,416667,206,0,0,Website,Loyal
KH0009808,24/09/2025,24/09/2025,1,1646400,1646400,208,0,0,Takashimaya,Loyal
KH0009809,25/09/2025,25/09/2025,1,9060000,9060000,207,0,0,Nowzone,Loyal
KH0009810,29/09/2025,29/09/2025,1,62963,62963,203,0,0,Website,Loyal
KH0009811,01/10/2025,01/10/2025,1,444444,444444,201,0,0,TikTok,Loyal
KH0009812,26/09/2025,26/09/2025,1,2479400,2479400,206,0,0,Takashimaya,Loyal
KH0009813,26/09/2025,26/09/2025,1,1680000,1680000,206,0,0,Nowzone,Loyal
KH0009814,26/09/2025,26/09/2025,1,880000,880000,206,0,0,Nowzone,Loyal
KH0009815,26/09/2025,26/09/2025,1,6762000,6762000,206,0,0,Takashimaya,Loyal
KH0009816,27/09/2025,27/09/2025,1,20456520,20456520,205,0,0,Takashimaya,Loyal
KH0009817,27/09/2025,27/09/2025,1,7742000,7742000,205,0,0,Takashimaya,Loyal
KH0009818,28/09/2025,28/09/2025,1,970200,970200,204,0,0,Takashimaya,Loyal
KH0009819,28/09/2025,28/09/2025,1,2630000,2630000,204,0,0,Takashimaya,Loyal
KH0009820,01/10/2025,14/12/2025,2,2027000,1013500,127,1,0,Event,Loyal
KH0009821,01/10/2025,01/10/2025,1,688000,688000,201,0,0,Event,Loyal
KH0009822,29/09/2025,29/09/2025,1,3663240,3663240,203,0,0,Nowzone,Loyal
KH0009823,29/09/2025,29/09/2025,1,1742440,1742440,203,0,0,Takashimaya,Loyal
KH0009824,30/09/2025,30/09/2025,1,2368000,2368000,202,0,0,Takashimaya,Loyal
KH0009825,03/10/2025,03/10/2025,1,3200000,3200000,199,0,0,Takashimaya,Loyal
KH0009826,03/10/2025,03/10/2025,1,3426000,3426000,199,0,0,Nowzone,Loyal
KH0009828,03/10/2025,03/10/2025,1,7900000,7900000,199,0,0,Takashimaya,Loyal
KH0009829,03/10/2025,03/10/2025,1,4380000,4380000,199,0,0,Nowzone,Loyal
KH0009830,04/10/2025,04/10/2025,1,342000,342000,198,0,0,Nowzone,Loyal
